time,underlyingApy,impliedApy,volume
Sat May 18 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7776,58274.6614
Sat May 18 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7076,178481.9658
Sat May 18 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7198,26780.1426
Sat May 18 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.7263,20512.4387
Sat May 18 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7578,75051.3453
Sat May 18 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.7538,26633.9027
Sat May 18 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7538,181.3843
Sat May 18 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.755,4139.6366
Sun May 19 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7579,6352.4182
Sun May 19 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7641,13476.4495
Sun May 19 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7714,15579.2456
Sun May 19 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.7631,19112.3231
Sun May 19 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.7502,27389.7356
Sun May 19 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7344,90163.4275
Sun May 19 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.7304,8508.8677
Sun May 19 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.7295,1875.3002
Sun May 19 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7309,3239.5071
Sun May 19 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.7311,3209.691
Sun May 19 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.7323,3013.9617
Sun May 19 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.7445,30043.1461
Sun May 19 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7463,3882.619
Sun May 19 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7879,87131.5007
Sun May 19 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7775,21746.546
Sun May 19 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.7638,28323.3828
Sun May 19 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7643,2467.3509
Sun May 19 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7984,85769.6323
Sun May 19 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.786,46332.6248
Sun May 19 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.807,42933.8305
Sun May 19 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.8055,4251.9077
Sun May 19 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.8055,0
Sun May 19 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.8017,10697.0372
Sun May 19 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.8017,128.2451
Mon May 20 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7997,4519.4384
Mon May 20 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7991,6916.042
Mon May 20 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7873,23873.6986
Mon May 20 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.7839,12957.8635
Mon May 20 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.782,7307.1034
Mon May 20 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7972,31747.2891
Mon May 20 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.7523,111163.8664
Mon May 20 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.757,25245.1126
Mon May 20 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7583,2194.1131
Mon May 20 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.7585,494.3091
Mon May 20 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.7619,8742.3788
Mon May 20 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.7646,29425.6093
Mon May 20 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7784,33185.6057
Mon May 20 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7762,12905.8079
Mon May 20 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7741,1111.7833
Mon May 20 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.726,104388.239
Mon May 20 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7184,21227.2895
Mon May 20 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7304,56586.3734
Mon May 20 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7496,49220.8801
Mon May 20 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.7478,16844.6394
Mon May 20 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7572,32845.9803
Mon May 20 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.7686,44992.2979
Mon May 20 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7382,64559.1693
Mon May 20 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.8254,415964.8815
Tue May 21 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.8477,357731.6626
Tue May 21 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7843,149979.7706
Tue May 21 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7843,282.523
Tue May 21 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8049,431048.0375
Tue May 21 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.7991,114228.0826
Tue May 21 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7965,105726.8736
Tue May 21 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.8264,108463.2564
Tue May 21 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.8099,59709.3733
Tue May 21 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.8198,23676.2193
Tue May 21 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.7792,105386.0623
Tue May 21 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.7893,61166.893
Tue May 21 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.7597,77666.8414
Tue May 21 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7595,13040.9402
Tue May 21 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.7653,31421.4014
Tue May 21 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.7658,5841.507
Tue May 21 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.7664,43887.7784
Tue May 21 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.7404,77123.6231
Tue May 21 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.7305,26148.4849
Tue May 21 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7549,66386.1333
Tue May 21 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.773,53955.8103
Tue May 21 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.7903,46290.753
Tue May 21 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.7957,14300.6976
Tue May 21 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.7957,0
Tue May 21 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.7968,5784.3151
Wed May 22 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.7936,8510.916
Wed May 22 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.7944,12633.0206
Wed May 22 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.7782,64441.1919
Wed May 22 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.7792,2775.0998
Wed May 22 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.781,4626.6711
Wed May 22 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.7712,55851.1308
Wed May 22 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.7852,35552.3175
Wed May 22 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.7872,58036.988
Wed May 22 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.7768,32222.2558
Wed May 22 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8009,109883.6074
Wed May 22 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8009,0
Wed May 22 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.7898,60459.4653
Wed May 22 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.7603,75937.5952
