time,underlyingApy,impliedApy,volume
Fri May 31 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.8584,9065.2774
Fri May 31 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8581,548.8353
Fri May 31 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8642,11388.4973
Fri May 31 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.8642,0
Fri May 31 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.8633,156549.1098
Fri May 31 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.879,58256.1316
Fri May 31 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.8787,26896.0829
Fri May 31 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8633,29382.472
Fri May 31 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8612,108585.6324
Fri May 31 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.8611,0
Fri May 31 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.8584,32166.6171
Fri May 31 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.8594,4883.6467
Fri May 31 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.8593,3210.2431
Fri May 31 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.8569,225114.2893
Fri May 31 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.8575,1061.7932
Fri May 31 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.8575,0
Fri May 31 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7878,351830.5276
Fri May 31 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.8204,62223.083
Fri May 31 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.8361,39922.0493
Fri May 31 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.8421,34266.8435
Fri May 31 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.8414,5698.5825
Fri May 31 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.8414,0
Sat Jun 01 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.8376,7683.9607
Sat Jun 01 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.8341,6813.5322
Sat Jun 01 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.8223,34479.3607
Sat Jun 01 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8225,341.5657
Sat Jun 01 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.8419,37218.2399
Sat Jun 01 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.8415,906.4718
Sat Jun 01 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.8244,33098.3489
Sat Jun 01 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.7991,49037.6652
Sat Jun 01 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.814,28609.6288
Sat Jun 01 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.8139,194.0058
Sat Jun 01 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.8088,34909.487
Sat Jun 01 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.8026,21417.7827
Sat Jun 01 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.8023,100487.0594
Sat Jun 01 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.8051,5446.4917
Sat Jun 01 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.8238,41139.0586
Sat Jun 01 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.8391,42843.9405
Sat Jun 01 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.8444,2020.51
Sat Jun 01 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.8319,73302.7506
Sat Jun 01 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.7993,37932.5519
Sat Jun 01 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.8014,29672.6286
Sat Jun 01 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.8134,27155.7673
Sat Jun 01 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.8149,11953.0908
Sat Jun 01 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.824,27035.9411
Sat Jun 01 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.8212,5526.4922
Sun Jun 02 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.8218,1402.0204
Sun Jun 02 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.8132,33077.4045
Sun Jun 02 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.8128,716.6893
Sun Jun 02 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.8084,8787.982
