time,underlyingApy,impliedApy,volume
Sat Jun 01 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.3151,51991.209
Sat Jun 01 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.3483,151576.2401
Sat Jun 01 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.3296,71576.2515
Sat Jun 01 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.3302,2377.7401
Sat Jun 01 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.3364,49662.6501
Sat Jun 01 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.3315,114719.809
Sat Jun 01 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.3316,438.81
Sat Jun 01 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.3258,22631.2084
Sat Jun 01 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,29142.8261
Sat Jun 01 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Sat Jun 01 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Sat Jun 01 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Sat Jun 01 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Sun Jun 02 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.3182,0
Sun Jun 02 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.3171,4004.5769
Sun Jun 02 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.3288,44531.3284
Sun Jun 02 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.3335,34243.0434
Sun Jun 02 2024 04:00:00 GMT+0300 (Eastern European Summer Time),0,0.3335,0
Sun Jun 02 2024 05:00:00 GMT+0300 (Eastern European Summer Time),0,0.3335,0
Sun Jun 02 2024 06:00:00 GMT+0300 (Eastern European Summer Time),0,0.342,34891.1378
Sun Jun 02 2024 07:00:00 GMT+0300 (Eastern European Summer Time),0,0.341,12927.9591
Sun Jun 02 2024 08:00:00 GMT+0300 (Eastern European Summer Time),0,0.341,0
Sun Jun 02 2024 09:00:00 GMT+0300 (Eastern European Summer Time),0,0.3407,1047.4324
Sun Jun 02 2024 10:00:00 GMT+0300 (Eastern European Summer Time),0,0.3407,0
Sun Jun 02 2024 11:00:00 GMT+0300 (Eastern European Summer Time),0,0.3438,11802.7207
Sun Jun 02 2024 12:00:00 GMT+0300 (Eastern European Summer Time),0,0.344,624.9276
Sun Jun 02 2024 13:00:00 GMT+0300 (Eastern European Summer Time),0,0.344,0
Sun Jun 02 2024 14:00:00 GMT+0300 (Eastern European Summer Time),0,0.3403,14259.553
Sun Jun 02 2024 15:00:00 GMT+0300 (Eastern European Summer Time),0,0.3458,21061.6445
Sun Jun 02 2024 16:00:00 GMT+0300 (Eastern European Summer Time),0,0.3455,1138.2981
Sun Jun 02 2024 17:00:00 GMT+0300 (Eastern European Summer Time),0,0.3455,0
Sun Jun 02 2024 18:00:00 GMT+0300 (Eastern European Summer Time),0,0.3455,0
Sun Jun 02 2024 19:00:00 GMT+0300 (Eastern European Summer Time),0,0.3515,22925.7364
Sun Jun 02 2024 20:00:00 GMT+0300 (Eastern European Summer Time),0,0.3515,0
Sun Jun 02 2024 21:00:00 GMT+0300 (Eastern European Summer Time),0,0.3515,0
Sun Jun 02 2024 22:00:00 GMT+0300 (Eastern European Summer Time),0,0.3373,64295.679
Sun Jun 02 2024 23:00:00 GMT+0300 (Eastern European Summer Time),0,0.3376,1135.4331
Mon Jun 03 2024 00:00:00 GMT+0300 (Eastern European Summer Time),0,0.3376,0
Mon Jun 03 2024 01:00:00 GMT+0300 (Eastern European Summer Time),0,0.3376,0
Mon Jun 03 2024 02:00:00 GMT+0300 (Eastern European Summer Time),0,0.3465,34051.9097
Mon Jun 03 2024 03:00:00 GMT+0300 (Eastern European Summer Time),0,0.3465,0
